,percent_dem,percent_gop,state_abbr,GeoName
0,0.377159472,0.528870018,AK,Alaska
1,0.23956855,0.734357893,AL,Autauga County
2,0.195653098,0.77351472,AL,Baldwin County
3,0.466602502,0.522714148,AL,Barbour County
4,0.214220393,0.769661637,AL,Bibb County
5,0.084699023,0.898518752,AL,Blount County
6,0.750904063,0.242288875,AL,Bullock County
7,0.427864134,0.563154865,AL,Butler County
8,0.278558764,0.692396994,AL,Calhoun County
9,0.418275512,0.56633764,AL,Chambers County
10,0.1451014,0.838712749,AL,Cherokee County
11,0.159353602,0.825417694,AL,Chilton County
12,0.427765548,0.564391855,AL,Choctaw County
13,0.441558442,0.549551639,AL,Clarke County
14,0.187766281,0.795800365,AL,Clay County
15,0.104715248,0.878444581,AL,Cleburne County
16,0.204455711,0.771462,AL,Coffee County
17,0.296272233,0.678875985,AL,Colbert County
18,0.469050894,0.521626165,AL,Conecuh County
19,0.340800306,0.646371817,AL,Coosa County
20,0.15039828,0.835883171,AL,Covington County
21,0.265994882,0.721529111,AL,Crenshaw County
22,0.100059016,0.878105049,AL,Cullman County
23,0.236772842,0.741150561,AL,Dale County
24,0.684783769,0.308809397,AL,Dallas County
25,0.141148509,0.834892279,AL,DeKalb County
26,0.228586912,0.748380978,AL,Elmore County
27,0.308814829,0.675869322,AL,Escambia County
28,0.238073331,0.739108433,AL,Etowah County
29,0.165690581,0.818081991,AL,Fayette County
30,0.18377248,0.791802593,AL,Franklin County
31,0.130542928,0.854876061,AL,Geneva County
32,0.823940765,0.172357055,AL,Greene County
33,0.595755306,0.396004994,AL,Hale County
34,0.285144069,0.701384558,AL,Henry County
35,0.250939805,0.727266238,AL,Houston County
36,0.17623286,0.800721674,AL,Jackson County
37,0.522493115,0.450220778,AL,Jefferson County
38,0.149329101,0.839561391,AL,Lamar County
39,0.254476593,0.714580166,AL,Lauderdale County
40,0.246939752,0.73391233,AL,Lawrence County
41,0.363928002,0.595148089,AL,Lee County
42,0.237055838,0.731573604,AL,Limestone County
43,0.731276213,0.262282804,AL,Lowndes County
44,0.827274806,0.159350709,AL,Macon County
45,0.39150828,0.559336063,AL,Madison County
46,0.512148338,0.477164779,AL,Marengo County
47,0.110904585,0.873063817,AL,Marion County
48,0.140511941,0.835607036,AL,Marshall County
49,0.41881545,0.557492334,AL,Mobile County
50,0.42317133,0.566617575,AL,Monroe County
51,0.620363321,0.358753119,AL,Montgomery County
52,0.224360385,0.747974635,AL,Morgan County
53,0.727497621,0.266983825,AL,Perry County
54,0.418369497,0.574468085,AL,Pickens County
55,0.386871401,0.589712092,AL,Pike County
56,0.226061204,0.75982231,AL,Randolph County
57,0.500470318,0.481291806,AL,Russell County
58,0.231100314,0.734275462,AL,Shelby County
59,0.146295174,0.832406358,AL,St. Clair County
60,0.741511501,0.247379127,AL,Sumter County
61,0.364501174,0.620025287,AL,Talladega County
62,0.284857328,0.700767402,AL,Tallapoosa County
63,0.388529887,0.583798404,AL,Tuscaloosa County
64,0.153404233,0.827822043,AL,Walker County
65,0.278615167,0.710197833,AL,Washington County
66,0.710254307,0.284987695,AL,Wilcox County
67,0.084934178,0.89956119,AL,Winston County
68,0.314415437,0.620236744,AR,Arkansas County
69,0.299987542,0.665005606,AR,Ashley County
70,0.212701819,0.748773758,AR,Baxter County
71,0.295919883,0.644490887,AR,Benton County
72,0.183823529,0.768288084,AR,Boone County
73,0.364113907,0.5980094,AR,Bradley County
74,0.282666667,0.690666667,AR,Calhoun County
75,0.312875375,0.635604354,AR,Carroll County
76,0.566401543,0.413593637,AR,Chicot County
77,0.431081889,0.525762104,AR,Clark County
78,0.334392774,0.632151221,AR,Clay County
79,0.175551471,0.78993984,AR,Cleburne County
80,0.21915732,0.745680509,AR,Cleveland County
81,0.355324205,0.617404096,AR,Columbia County
82,0.338777593,0.618093658,AR,Conway County
83,0.299531,0.651967513,AR,Craighead County
84,0.202031144,0.751749041,AR,Crawford County
85,0.529687302,0.440119002,AR,Crittenden County
86,0.292050944,0.67003367,AR,Cross County
87,0.425027362,0.549799343,AR,Dallas County
88,0.526975864,0.453147184,AR,Desha County
89,0.360805861,0.60546398,AR,Drew County
90,0.313281857,0.629151928,AR,Faulkner County
91,0.205434458,0.751567632,AR,Franklin County
92,0.224915683,0.731450253,AR,Fulton County
93,0.304509507,0.645883432,AR,Garland County
94,0.205251641,0.75273523,AR,Grant County
95,0.211898488,0.741783386,AR,Greene County
96,0.339490263,0.628722795,AR,Hempstead County
97,0.265509945,0.690055015,AR,Hot Spring County
98,0.291324989,0.68083729,AR,Howard County
99,0.214089117,0.738302462,AR,Independence County
100,0.205893254,0.749073388,AR,Izard County
101,0.310818771,0.640486943,AR,Jackson County
102,0.612116965,0.359420628,AR,Jefferson County
103,0.269089697,0.674891631,AR,Johnson County
104,0.362610229,0.617283951,AR,Lafayette County
105,0.224373779,0.721975484,AR,Lawrence County
106,0.577563249,0.409121172,AR,Lee County
107,0.328264289,0.643681175,AR,Lincoln County
108,0.269067797,0.694144838,AR,Little River County
109,0.218395203,0.731853553,AR,Logan County
110,0.210640365,0.743555257,AR,Lonoke County
111,0.234001769,0.725007372,AR,Madison County
112,0.204971718,0.755730872,AR,Marion County
113,0.266812363,0.705151421,AR,Miller County
114,0.432550981,0.537745287,AR,Mississippi County
115,0.469269704,0.506146059,AR,Monroe County
116,0.213352685,0.746879536,AR,Montgomery County
117,0.357562635,0.618929787,AR,Nevada County
118,0.187349236,0.770570893,AR,Newton County
119,0.437202712,0.541139561,AR,Ouachita County
120,0.24566817,0.70709708,AR,Perry County
121,0.622570351,0.354366115,AR,Phillips County
122,0.172901921,0.796258847,AR,Pike County
123,0.355479841,0.596062843,AR,Poinsett County
124,0.148996429,0.81344662,AR,Polk County
125,0.223624971,0.72842887,AR,Pope County
126,0.238542891,0.735311398,AR,Prairie County
127,0.566652719,0.387895618,AR,Pulaski County
128,0.225724695,0.714082053,AR,Randolph County
129,0.254892151,0.68984626,AR,Saline County
130,0.16804773,0.788200199,AR,Scott County
131,0.162520281,0.799080584,AR,Searcy County
132,0.279725417,0.660490851,AR,Sebastian County
133,0.237989816,0.726367058,AR,Sevier County
134,0.20472879,0.751738526,AR,Sharp County
135,0.543847814,0.431057744,AR,St. Francis County
136,0.215125746,0.738375249,AR,Stone County
137,0.346860081,0.624372628,AR,Union County
138,0.217550274,0.756855576,AR,Van Buren County
139,0.413240695,0.517165048,AR,Washington County
140,0.187862009,0.766383738,AR,White County
141,0.438039216,0.527058824,AR,Woodruff County
142,0.230395993,0.719987478,AR,Yell County
143,0.653625596,0.284849134,AZ,Apache County
144,0.354393121,0.580248916,AZ,Cochise County
145,0.563288744,0.368870885,AZ,Coconino County
146,0.315263109,0.638938219,AZ,Gila County
147,0.276488818,0.672166848,AZ,Graham County
148,0.336725254,0.583410422,AZ,Greenlee County
149,0.267288582,0.685662137,AZ,La Paz County
150,0.456797129,0.491262415,AZ,Maricopa County
151,0.222202752,0.73671299,AZ,Mohave County
152,0.433844503,0.513005168,AZ,Navajo County
153,0.542321531,0.40752352,AZ,Pima County
154,0.380971164,0.574137839,AZ,Pinal County
155,0.715797936,0.244539729,AZ,Santa Cruz County
156,0.320165984,0.634425523,AZ,Yavapai County
157,0.449863834,0.505066366,AZ,Yuma County
158,0.793142475,0.148711258,CA,Alameda County
159,0.553043478,0.366956522,CA,Alpine County
160,0.343535436,0.595775631,CA,Amador County
161,0.440265462,0.480300978,CA,Butte County
162,0.34646727,0.585295961,CA,Calaveras County
163,0.403245375,0.538519867,CA,Colusa County
164,0.689128114,0.254389719,CA,Contra Costa County
165,0.372289285,0.548445679,CA,Del Norte County
166,0.394976913,0.533834671,CA,El Dorado County
167,0.494118211,0.455315187,CA,Fresno County
168,0.326793901,0.617123361,CA,Glenn County
169,0.582590082,0.323552147,CA,Humboldt County
170,0.68182798,0.270532442,CA,Imperial County
171,0.394572286,0.531265633,CA,Inyo County
172,0.397202894,0.547314273,CA,Kern County
173,0.400062016,0.54096124,CA,Kings County
174,0.478344193,0.440935224,CA,Lake County
175,0.213394742,0.726731913,CA,Lassen County
176,0.714071865,0.233886938,CA,Los Angeles County
177,0.38767767,0.560984152,CA,Madera County
178,0.788150008,0.159458255,CA,Marin County
179,0.351695393,0.584093725,CA,Mariposa County
180,0.603847836,0.312286839,CA,Mendocino County
181,0.513980669,0.434729441,CA,Merced County
182,0.237570706,0.718368562,CA,Modoc County
183,0.523088863,0.403570043,CA,Mono County
184,0.669587074,0.272849518,CA,Monterey County
185,0.647661724,0.295744312,CA,Napa County
186,0.48707078,0.441577966,CA,Nevada County
187,0.509601544,0.432801094,CA,Orange County
188,0.411666622,0.524652566,CA,Placer County
189,0.365118913,0.575198188,CA,Plumas County
190,0.496107441,0.452762678,CA,Riverside County
191,0.585567434,0.348695046,CA,Sacramento County
192,0.57193262,0.368256317,CA,San Benito County
193,0.521920295,0.424130278,CA,San Bernardino County
194,0.560710166,0.382352214,CA,San Diego County
195,0.855316936,0.094425054,CA,San Francisco County
196,0.53880958,0.409944373,CA,San Joaquin County
197,0.505727473,0.422813566,CA,San Luis Obispo County
198,0.763759178,0.186891085,CA,San Mateo County
199,0.609655105,0.32723597,CA,Santa Barbara County
200,0.73348019,0.208529799,CA,Santa Clara County
201,0.750469126,0.177589442,CA,Santa Cruz County
202,0.282148469,0.655883893,CA,Shasta County
203,0.333148559,0.580931264,CA,Sierra County
204,0.358237548,0.565234926,CA,Siskiyou County
205,0.622546727,0.317780184,CA,Solano County
206,0.707222967,0.22809338,CA,Sonoma County
207,0.473539941,0.467269968,CA,Stanislaus County
208,0.38880673,0.551447632,CA,Sutter County
209,0.287256831,0.654907104,CA,Tehama County
210,0.397794741,0.510814249,CA,Trinity County
211,0.413435408,0.533863447,CA,Tulare County
212,0.365541922,0.574556919,CA,Tuolumne County
213,0.553749663,0.385746441,CA,Ventura County
214,0.680718251,0.260316457,CA,Yolo County
215,0.343527401,0.584718397,CA,Yuba County
216,0.493767309,0.421453248,CO,Adams County
217,0.459330144,0.439466435,CO,Alamosa County
218,0.526755853,0.389259314,CO,Arapahoe County
219,0.341426612,0.58079561,CO,Archuleta County
220,0.131941149,0.814428097,CO,Baca County
221,0.307082452,0.61627907,CO,Bent County
222,0.705661018,0.219345348,CO,Boulder County
223,0.523003588,0.38219699,CO,Broomfield County
224,0.433948541,0.480316392,CO,Chaffee County
225,0.11802974,0.841078067,CO,Cheyenne County
226,0.467281273,0.438539407,CO,Clear Creek County
227,0.441561713,0.474811083,CO,Conejos County
228,0.609340659,0.319230769,CO,Costilla County
229,0.222369292,0.707478491,CO,Crowley County
230,0.260117493,0.671997389,CO,Custer County
231,0.242962607,0.695276394,CO,Delta County
232,0.751690767,0.187854889,CO,Denver County
233,0.184552846,0.76097561,CO,Dolores County
234,0.366530358,0.547666167,CO,Douglas County
235,0.559550661,0.36057671,CO,Eagle County
236,0.194786156,0.735292243,CO,Elbert County
237,0.337746949,0.563425511,CO,El Paso County
238,0.241087751,0.68857404,CO,Fremont County
239,0.425592525,0.496467639,CO,Garfield County
240,0.457190823,0.437604924,CO,Gilpin County
241,0.38987431,0.524726888,CO,Grand County
242,0.545004839,0.349499946,CO,Gunnison County
243,0.334465195,0.575551783,CO,Hinsdale County
244,0.432396607,0.497083775,CO,Huerfano County
245,0.19837587,0.728538283,CO,Jackson County
246,0.490697156,0.420745714,CO,Jefferson County
247,0.106682298,0.851113716,CO,Kiowa County
248,0.145585386,0.800996402,CO,Kit Carson County
249,0.503937008,0.398110236,CO,Lake County
250,0.498014452,0.405930603,CO,La Plata County
251,0.475355472,0.426123148,CO,Larimer County
252,0.390557299,0.546242343,CO,Las Animas County
253,0.166111574,0.779766861,CO,Lincoln County
254,0.189960833,0.749536178,CO,Logan County
255,0.279902773,0.642782734,CO,Mesa County
256,0.363496933,0.527607362,CO,Mineral County
257,0.134254992,0.813056836,CO,Moffat County
258,0.308515662,0.611600819,CO,Montezuma County
259,0.258092074,0.678832463,CO,Montrose County
260,0.263122476,0.681695828,CO,Morgan County
261,0.341206828,0.593092497,CO,Otero County
262,0.514146638,0.406753879,CO,Ouray County
263,0.327086384,0.590824793,CO,Park County
264,0.186963979,0.768010292,CO,Phillips County
265,0.696928853,0.242803504,CO,Pitkin County
266,0.235636802,0.704700683,CO,Prowers County
267,0.46488222,0.461571733,CO,Pueblo County
268,0.126018626,0.809662398,CO,Rio Blanco County
269,0.361698251,0.557580175,CO,Rio Grande County
270,0.543639268,0.373874528,CO,Routt County
271,0.496859993,0.409678611,CO,Saguache County
272,0.523715415,0.424901186,CO,San Juan County
273,0.686615634,0.238923684,CO,San Miguel County
274,0.195747801,0.744134897,CO,Sedgwick County
275,0.591619451,0.315297927,CO,Summit County
276,0.249735971,0.674505386,CO,Teller County
277,0.106720827,0.843426883,CO,Washington County
278,0.342843262,0.567172434,CO,Weld County
279,0.150300172,0.805102916,CO,Yuma County
280,0.581855274,0.378905574,CT,Fairfield County
281,0.585615915,0.370503408,CT,Hartford County
282,0.40885112,0.547816984,CT,Litchfield County
283,0.512499717,0.439435759,CT,Middlesex County
284,0.541623106,0.421306752,CT,New Haven County
285,0.505520891,0.438250339,CT,New London County
286,0.49890358,0.441020384,CT,Tolland County
287,0.42948149,0.507622823,CT,Windham County
288,0.928465919,0.041220671,DC,District of Columbia
289,0.4490997,0.498148223,DE,Kent County
290,0.623039913,0.327026634,DE,New Castle County
291,0.371680496,0.591670289,DE,Sussex County
292,0.58962504,0.36443005,FL,Alachua County
293,0.167167959,0.814785499,FL,Baker County
294,0.248866909,0.711523677,FL,Bay County
295,0.241692842,0.736733344,FL,Bradford County
296,0.380244769,0.577787534,FL,Brevard County
297,0.664719744,0.314182517,FL,Broward County
298,0.20372507,0.765946926,FL,Calhoun County
299,0.346968014,0.624939007,FL,Charlotte County
300,0.286028396,0.683213972,FL,Citrus County
301,0.261068229,0.704173444,FL,Clay County
302,0.357414739,0.617559602,FL,Collier County
303,0.264810427,0.709471703,FL,Columbia County
304,0.349502834,0.626707555,FL,DeSoto County
305,0.176339906,0.808386559,FL,Dixie County
306,0.474949502,0.489956477,FL,Duval County
307,0.37671906,0.582880964,FL,Escambia County
308,0.382927212,0.588786512,FL,Flagler County
309,0.289521906,0.686156922,FL,Franklin County
310,0.679106844,0.304406902,FL,Gadsden County
311,0.173081492,0.800665241,FL,Gilchrist County
312,0.29184845,0.687944891,FL,Glades County
313,0.235609287,0.730869625,FL,Gulf County
314,0.348376445,0.630893414,FL,Hamilton County
315,0.283357529,0.691302626,FL,Hardee County
316,0.415090942,0.557536467,FL,Hendry County
317,0.338929249,0.628784167,FL,Hernando County
318,0.326855162,0.647283336,FL,Highlands County
319,0.514932647,0.446883738,FL,Hillsborough County
320,0.10016459,0.878909005,FL,Holmes County
321,0.362929772,0.607832584,FL,Indian River County
322,0.303995809,0.67776349,FL,Jackson County
323,0.462897527,0.514330585,FL,Jefferson County
324,0.152592593,0.828148148,FL,Lafayette County
325,0.36843871,0.599700997,FL,Lake County
326,0.382830413,0.586687416,FL,Lee County
327,0.605140694,0.353970709,FL,Leon County
328,0.26286983,0.710383642,FL,Levy County
329,0.197572079,0.771471927,FL,Liberty County
330,0.414677173,0.570269317,FL,Madison County
331,0.398082018,0.569574448,FL,Manatee County
332,0.355090695,0.617302347,FL,Marion County
333,0.35173371,0.620263351,FL,Martin County
334,0.636584344,0.340938212,FL,Miami-Dade County
335,0.446552293,0.515742094,FL,Monroe County
336,0.23312633,0.735350366,FL,Nassau County
337,0.235562355,0.713194313,FL,Okaloosa County
338,0.28997946,0.685299296,FL,Okeechobee County
339,0.603845731,0.357440454,FL,Orange County
340,0.609275545,0.358991577,FL,Osceola County
341,0.565111414,0.411971365,FL,Palm Beach County
342,0.373724119,0.589430017,FL,Pasco County
343,0.474704997,0.48572998,FL,Pinellas County
344,0.41286272,0.553912933,FL,Polk County
345,0.303809874,0.669882396,FL,Putnam County
346,0.210426389,0.744876018,FL,Santa Rosa County
347,0.427449247,0.543077078,FL,Sarasota County
348,0.470685498,0.48697059,FL,Seminole County
349,0.315539035,0.649840167,FL,St. Johns County
350,0.4747497,0.499165074,FL,St. Lucie County
351,0.295254994,0.687836762,FL,Sumter County
352,0.211780455,0.764712182,FL,Suwannee County
353,0.231598233,0.746093329,FL,Taylor County
354,0.178113473,0.802213244,FL,Union County
355,0.41794594,0.5484472,FL,Volusia County
356,0.283368092,0.684762774,FL,Wakulla County
357,0.204445901,0.765666438,FL,Walton County
358,0.202889447,0.774407753,FL,Washington County
359,0.204769385,0.784235328,GA,Appling County
360,0.267281106,0.719278034,GA,Atkinson County
361,0.151371571,0.836907731,GA,Bacon County
362,0.451388889,0.538194444,GA,Baker County
363,0.495489891,0.47844479,GA,Baldwin County
364,0.098473942,0.882522315,GA,Banks County
365,0.228250312,0.732100735,GA,Barrow County
366,0.208949902,0.760996358,GA,Bartow County
367,0.354212392,0.630423772,GA,Ben Hill County
368,0.158616486,0.824013409,GA,Berrien County
369,0.589486859,0.387282048,GA,Bibb County
370,0.221726794,0.753344143,GA,Bleckley County
371,0.098488465,0.884805091,GA,Brantley County
372,0.39948947,0.586949585,GA,Brooks County
373,0.266215229,0.697935338,GA,Bryan County
374,0.36487102,0.59939547,GA,Bulloch County
375,0.505882353,0.480320856,GA,Burke County
376,0.270760789,0.708768598,GA,Butts County
377,0.58230351,0.409787444,GA,Calhoun County
378,0.314156707,0.652695883,GA,Camden County
379,0.272291722,0.708277881,GA,Candler County
380,0.283970373,0.685419715,GA,Carroll County
381,0.179894379,0.786872878,GA,Catoosa County
382,0.250499002,0.736027944,GA,Charlton County
383,0.556516654,0.411732523,GA,Chatham County
384,0.428468208,0.539017341,GA,Chattahoochee County
385,0.195488722,0.783046325,GA,Chattooga County
386,0.227412587,0.727371983,GA,Cherokee County
387,0.667420456,0.286990344,GA,Clarke County
388,0.548387097,0.445318647,GA,Clay County
389,0.850643238,0.131561253,GA,Clayton County
390,0.280392959,0.705689726,GA,Clinch County
391,0.488370953,0.467496263,GA,Cobb County
392,0.294329303,0.689047208,GA,Coffee County
393,0.254561507,0.727781048,GA,Colquitt County
394,0.293861972,0.670821,GA,Columbia County
395,0.290162305,0.691454124,GA,Cook County
396,0.270276441,0.693353992,GA,Coweta County
397,0.275159977,0.704285437,GA,Crawford County
398,0.378,0.6052,GA,Crisp County
399,0.154697018,0.809073421,GA,Dade County
400,0.123630137,0.845890411,GA,Dawson County
401,0.400859543,0.586931041,GA,Decatur County
402,0.808227234,0.160647715,GA,DeKalb County
403,0.262473195,0.717798427,GA,Dodge County
404,0.484880083,0.505995829,GA,Dooly County
405,0.684568902,0.301459101,GA,Dougherty County
406,0.539893663,0.432371655,GA,Douglas County
407,0.45273944,0.533667921,GA,Early County
408,0.132765957,0.856170213,GA,Echols County
409,0.207351998,0.763624706,GA,Effingham County
410,0.316860465,0.665950455,GA,Elbert County
411,0.310410819,0.680020413,GA,Emanuel County
412,0.313714603,0.667406996,GA,Evans County
413,0.163209793,0.817919075,GA,Fannin County
414,0.385099442,0.580157981,GA,Fayette County
415,0.266481752,0.702043796,GA,Floyd County
416,0.240736174,0.717276034,GA,Forsyth County
417,0.146683975,0.832428605,GA,Franklin County
418,0.692273309,0.271069054,GA,Fulton County
419,0.153779596,0.82317313,GA,Gilmer County
420,0.099280576,0.888489209,GA,Glascock County
421,0.344819482,0.631062542,GA,Glynn County
422,0.168488064,0.804827586,GA,Gordon County
423,0.327092631,0.658212692,GA,Grady County
424,0.361680444,0.621447175,GA,Greene County
425,0.509562222,0.452142586,GA,Gwinnett County
426,0.153955853,0.817460317,GA,Habersham County
427,0.230319536,0.73689989,GA,Hall County
428,0.754479283,0.235442329,GA,Hancock County
429,0.130246532,0.846425731,GA,Haralson County
430,0.249023914,0.727855051,GA,Harris County
431,0.256326288,0.722933413,GA,Hart County
432,0.176652401,0.801236329,GA,Heard County
433,0.509011904,0.465548721,GA,Henry County
434,0.377105055,0.593545896,GA,Houston County
435,0.243235857,0.740912818,GA,Irwin County
436,0.165169827,0.804006357,GA,Jackson County
437,0.256648936,0.723570479,GA,Jasper County
438,0.177048536,0.80605227,GA,Jeff Davis County
439,0.549322181,0.44087107,GA,Jefferson County
440,0.365194463,0.623599209,GA,Jenkins County
441,0.308527974,0.684139055,GA,Johnson County
442,0.31619291,0.66304695,GA,Jones County
443,0.299273927,0.684224422,GA,Lamar County
444,0.28137015,0.693463824,GA,Lanier County
445,0.346410942,0.637649116,GA,Laurens County
446,0.224443499,0.754359847,GA,Lee County
447,0.592650168,0.380860589,GA,Liberty County
448,0.31,0.672926829,GA,Lincoln County
449,0.330007301,0.638354831,GA,Long County
450,0.396979328,0.578817266,GA,Lowndes County
451,0.179811749,0.78002272,GA,Lumpkin County
452,0.630977373,0.359225566,GA,Macon County
453,0.202846379,0.76977815,GA,Madison County
454,0.381087025,0.603518693,GA,Marion County
455,0.399115235,0.586102719,GA,McDuffie County
456,0.389954183,0.590870524,GA,McIntosh County
457,0.413898268,0.568129833,GA,Meriwether County
458,0.24488189,0.743307087,GA,Miller County
459,0.444444444,0.543718977,GA,Mitchell County
460,0.281656805,0.695936884,GA,Monroe County
461,0.237921348,0.749438202,GA,Montgomery County
462,0.281717011,0.69517753,GA,Morgan County
463,0.1448237,0.832394139,GA,Murray County
464,0.579654567,0.39375,GA,Muscogee County
465,0.500970608,0.477470482,GA,Newton County
466,0.276037835,0.677088807,GA,Oconee County
467,0.275037594,0.695037594,GA,Oglethorpe County
468,0.278695376,0.691103853,GA,Paulding County
469,0.47509113,0.505187401,GA,Peach County
470,0.141396081,0.833285653,GA,Pickens County
471,0.123749486,0.86350555,GA,Pierce County
472,0.142824207,0.838386167,GA,Pike County
473,0.202217827,0.777369685,GA,Polk County
474,0.306837132,0.677042802,GA,Pulaski County
475,0.291061393,0.690912947,GA,Putnam County
476,0.441570881,0.550766284,GA,Quitman County
477,0.181532268,0.790917096,GA,Rabun County
478,0.55164076,0.438687392,GA,Randolph County
479,0.649842566,0.326088697,GA,Richmond County
480,0.617361462,0.358163292,GA,Rockdale County
481,0.210057622,0.771084337,GA,Schley County
482,0.403579575,0.579926303,GA,Screven County
483,0.331562762,0.655018172,GA,Seminole County
484,0.360331534,0.602775636,GA,Spalding County
485,0.188012295,0.787090164,GA,Stephens County
486,0.594252314,0.392109109,GA,Stewart County
487,0.503052948,0.480725417,GA,Sumter County
488,0.617021277,0.368794326,GA,Talbot County
489,0.607580825,0.389074693,GA,Taliaferro County
490,0.243930804,0.74022387,GA,Tattnall County
491,0.380658436,0.606114051,GA,Taylor County
492,0.346072746,0.645492884,GA,Telfair County
493,0.542474276,0.447954056,GA,Terrell County
494,0.38109984,0.599305926,GA,Thomas County
495,0.304157549,0.67833698,GA,Tift County
496,0.256697409,0.725955204,GA,Toombs County
497,0.179304193,0.799435028,GA,Towns County
498,0.318518519,0.66962963,GA,Treutlen County
499,0.372077695,0.606482379,GA,Troup County
500,0.366666667,0.617699115,GA,Turner County
501,0.486059709,0.501850481,GA,Twiggs County
502,0.162970346,0.818091204,GA,Union County
503,0.317740754,0.667154888,GA,Upson County
504,0.175988972,0.791094031,GA,Walker County
505,0.204799011,0.769152752,GA,Walton County
506,0.282798354,0.700246914,GA,Ware County
507,0.563036021,0.424957118,GA,Warren County
508,0.497150321,0.491332225,GA,Washington County
509,0.19651118,0.785177332,GA,Wayne County
510,0.422800718,0.565529623,GA,Webster County
511,0.307326356,0.676022835,GA,Wheeler County
512,0.142044006,0.82839181,GA,White County
513,0.261017061,0.708583097,GA,Whitfield County
514,0.286579213,0.705011773,GA,Wilcox County
515,0.412527964,0.574720358,GA,Wilkes County
516,0.442703461,0.545369504,GA,Wilkinson County
517,0.243769659,0.743285749,GA,Worth County
518,0.636059508,0.269791105,HI,Hawaii County
519,0.614786319,0.31607061,HI,Honolulu County
520,0.624871844,0.287602051,HI,Kauai County
521,0.64454584,0.258846406,HI,Maui County
522,0.29981378,0.653365257,IA,Adair County
523,0.271373679,0.669068204,IA,Adams County
524,0.352347521,0.595582858,IA,Allamakee County
525,0.297408136,0.661253281,IA,Appanoose County
526,0.319325244,0.631843741,IA,Audubon County
527,0.341271001,0.600876552,IA,Benton County
528,0.506255833,0.433115579,IA,Black Hawk County
529,0.394522311,0.533323799,IA,Boone County
530,0.400674157,0.539250936,IA,Bremer County
531,0.391240012,0.542961428,IA,Buchanan County
532,0.34857562,0.598483922,IA,Buena Vista County
533,0.290063028,0.65951455,IA,Butler County
534,0.273457395,0.678942214,IA,Calhoun County
535,0.316722568,0.635074269,IA,Carroll County
536,0.275832743,0.673990078,IA,Cass County
537,0.381206052,0.562007245,IA,Cedar County
538,0.434763399,0.511774842,IA,Cerro Gordo County
539,0.270934368,0.677012609,IA,Cherokee County
540,0.355583477,0.587246741,IA,Chickasaw County
541,0.332122588,0.61430193,IA,Clarke County
542,0.262936081,0.687192695,IA,Clay County
543,0.355682568,0.583534843,IA,Clayton County
544,0.443071918,0.494505011,IA,Clinton County
545,0.289274264,0.671524337,IA,Crawford County
546,0.416354308,0.512746896,IA,Dallas County
547,0.252980819,0.705287714,IA,Davis County
548,0.324331623,0.620037807,IA,Decatur County
549,0.322531369,0.620621931,IA,Delaware County
550,0.437022391,0.506546251,IA,Des Moines County
551,0.297745682,0.658046257,IA,Dickinson County
552,0.464424822,0.476864409,IA,Dubuque County
553,0.288081581,0.663055024,IA,Emmet County
554,0.373586059,0.569754407,IA,Fayette County
555,0.397871008,0.547401378,IA,Floyd County
556,0.303153611,0.641505595,IA,Franklin County
557,0.269836804,0.675576815,IA,Fremont County
558,0.354472911,0.59197816,IA,Greene County
559,0.27298256,0.667454922,IA,Grundy County
560,0.304209409,0.637247966,IA,Guthrie County
561,0.357754645,0.586375016,IA,Hamilton County
562,0.27205503,0.683061049,IA,Hancock County
563,0.329336341,0.621037635,IA,Hardin County
564,0.287747357,0.663052318,IA,Harrison County
565,0.311975016,0.620719362,IA,Henry County
566,0.371422232,0.579321056,IA,Howard County
567,0.248559507,0.708126366,IA,Humboldt County
568,0.220612813,0.739554318,IA,Ida County
569,0.349300262,0.590852202,IA,Iowa County
570,0.376029008,0.570462564,IA,Jackson County
571,0.378568385,0.562207073,IA,Jasper County
572,0.462692163,0.467191601,IA,Jefferson County
573,0.66028531,0.277549348,IA,Johnson County
574,0.377484767,0.571171711,IA,Jones County
575,0.260395224,0.696788802,IA,Keokuk County
576,0.297354497,0.662786596,IA,Kossuth County
577,0.389794249,0.551311898,IA,Lee County
578,0.510020582,0.420210354,IA,Linn County
579,0.332389237,0.619057253,IA,Louisa County
580,0.287642541,0.668606004,IA,Lucas County
581,0.144728535,0.818813131,IA,Lyon County
582,0.312800657,0.626070632,IA,Madison County
583,0.24833238,0.705546026,IA,Mahaska County
584,0.311552922,0.623219779,IA,Marion County
585,0.430677966,0.515536723,IA,Marshall County
586,0.273396425,0.663774974,IA,Mills County
587,0.350559701,0.593283582,IA,Mitchell County
588,0.274917127,0.68839779,IA,Monona County
589,0.273933403,0.685483871,IA,Monroe County
590,0.262505002,0.68647459,IA,Montgomery County
591,0.434035419,0.500314367,IA,Muscatine County
592,0.17882417,0.780484486,IA,O'Brien County
593,0.172661871,0.79074132,IA,Osceola County
594,0.258467279,0.699626866,IA,Page County
595,0.298459564,0.658750535,IA,Palo Alto County
596,0.220418167,0.739756452,IA,Plymouth County
597,0.251109371,0.702688593,IA,Pocahontas County
598,0.523907714,0.408987829,IA,Polk County
599,0.363306967,0.578814001,IA,Pottawattamie County
600,0.440730424,0.509233467,IA,Poweshiek County
601,0.280551416,0.678092399,IA,Ringgold County
602,0.246025591,0.715781311,IA,Sac County
603,0.474822687,0.460460897,IA,Scott County
